Word	Start Word Index	End Word Index	POS Label	Spacy POS Label	Final POS Label	NER Label	Spacy NER Label	Tweet	Candidate Label	PROPOSED NER Label	Alec NER Label	Alec Additional Notes
@user2604	8	8	['PROPN']	['PROPN']	['PROPN']	['O']	[]	way to stoked for this ! s/o to @user2604 for this awesome flyer ! #rad #radmusic #radaf … url486	way to stoked for this ! s/o to <[@user2604]> for this awesome flyer ! #rad #radmusic #radaf … url486	['B-PER']	[B-PER]	
@user680	0	0	['PROPN']	['X']	['X']	['O']	[]	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi	<[@user680]> @user1421 @user354 @user358 @user1519 forgot me but ily big papi	['B-PER']	[B-PER]	
@user1421	1	1	['PROPN']	['X']	['X']	['O']	[]	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi	@user680 <[@user1421]> @user354 @user358 @user1519 forgot me but ily big papi	['B-PER']	[B-PER]	
@user354	2	2	['PROPN']	['X']	['X']	['O']	[]	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi	@user680 @user1421 <[@user354]> @user358 @user1519 forgot me but ily big papi	['B-PER']	[B-PER]	
@user358	3	3	['PROPN']	['X']	['X']	['O']	[]	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi	@user680 @user1421 @user354 <[@user358]> @user1519 forgot me but ily big papi	['B-PER']	[B-PER]	
@user1519	4	4	['PROPN']	['X']	['X']	['O']	[]	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi	@user680 @user1421 @user354 @user358 <[@user1519]> forgot me but ily big papi	['B-PER']	[B-PER]	
@user1669	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1669 wow . that 's pretty intense !	<[@user1669]> wow . that 's pretty intense !	['B-PER']	[B-PER]	
@user1728	3	3	['PROPN']	['X']	['X']	['O']	[]	rt @user261 : @user1728 @user1586 @user2199 happy #aldub42ndweeksary : 42 = 24 ! the numbers 2 and 4 ❤️😊	rt @user261 : <[@user1728]> @user1586 @user2199 happy #aldub42ndweeksary : 42 = 24 ! the numbers 2 and 4 ❤️😊	['B-PER']	[B-PER]	
@user1586	4	4	['PROPN']	['X']	['X']	['O']	[]	rt @user261 : @user1728 @user1586 @user2199 happy #aldub42ndweeksary : 42 = 24 ! the numbers 2 and 4 ❤️😊	rt @user261 : @user1728 <[@user1586]> @user2199 happy #aldub42ndweeksary : 42 = 24 ! the numbers 2 and 4 ❤️😊	['B-PER']	[B-PER]	
@user2199	5	5	['PROPN']	['X']	['X']	['O']	[]	rt @user261 : @user1728 @user1586 @user2199 happy #aldub42ndweeksary : 42 = 24 ! the numbers 2 and 4 ❤️😊	rt @user261 : @user1728 @user1586 <[@user2199]> happy #aldub42ndweeksary : 42 = 24 ! the numbers 2 and 4 ❤️😊	['B-PER']	[B-PER]	
@user255	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user255 thanks so much :)	<[@user255]> thanks so much :)	['B-PER']	[B-PER]	
@user2612	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2612 i think you 're doing pretty well and do n't really need a plan b. ;-)	<[@user2612]> i think you 're doing pretty well and do n't really need a plan b. ;-)	['B-PER']	[B-PER]	
@user2143	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2143 you cant run from the truth vivi !! you are a furry !!	<[@user2143]> you cant run from the truth vivi !! you are a furry !!	['B-PER']	[B-PER]	
lb	5	5	['PROPN']	['PROPN']	['PROPN']	['O']	[]	eagles round out draft with lb walker url1546	eagles round out draft with <[lb]> walker url1546	['B-MISC']	[B-MISC]	
@user1945	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1945 thnk u 💜💜	<[@user1945]> thnk u 💜💜	['B-PER']	[B-PER]	
@user1700	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1700 lol thanks	<[@user1700]> lol thanks	['B-PER']	[B-PER]	
@user386	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user386 i fav your tweets and talk to you all the time 😭😭 why you got to treat me like this	<[@user386]> i fav your tweets and talk to you all the time 😭😭 why you got to treat me like this	['B-PER']	[B-PER]	
@user1002	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1002 who is they	<[@user1002]> who is they	['B-PER']	[B-PER]	
@user1613	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	<[@user1613]> @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	['B-PER']	[B-PER]	
@user2357	1	1	['PROPN']	['X']	['X']	['O']	[]	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	@user1613 <[@user2357]> @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	['B-PER']	[B-PER]	
@user2452	2	2	['PROPN']	['X']	['X']	['O']	[]	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	@user1613 @user2357 <[@user2452]> @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	['B-PER']	[B-PER]	
@user2588	3	3	['PROPN']	['X']	['X']	['O']	[]	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	@user1613 @user2357 @user2452 <[@user2588]> @user2236 @user377 @user1139 @user1298 @user2419 thanks	['B-PER']	[B-PER]	
@user2236	4	4	['PROPN']	['X']	['X']	['O']	[]	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	@user1613 @user2357 @user2452 @user2588 <[@user2236]> @user377 @user1139 @user1298 @user2419 thanks	['B-PER']	[B-PER]	
@user377	5	5	['PROPN']	['X']	['X']	['O']	[]	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	@user1613 @user2357 @user2452 @user2588 @user2236 <[@user377]> @user1139 @user1298 @user2419 thanks	['B-PER']	[B-PER]	
@user1139	6	6	['PROPN']	['X']	['X']	['O']	[]	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 <[@user1139]> @user1298 @user2419 thanks	['B-PER']	[B-PER]	
@user1298	7	7	['PROPN']	['X']	['X']	['O']	[]	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 <[@user1298]> @user2419 thanks	['B-PER']	[B-PER]	
@user2419	8	8	['PROPN']	['X']	['X']	['O']	[]	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 <[@user2419]> thanks	['B-PER']	[B-PER]	
@user1690	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1690 yeah everythings fine now !! it was taken care of , i m hoping the problem wo nt come back tho but u kno ..... ^_____t	<[@user1690]> yeah everythings fine now !! it was taken care of , i m hoping the problem wo nt come back tho but u kno ..... ^_____t	['B-PER']	[B-PER]	
@user589	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user589 my pleasure , as always ! thanks for the retweet ! 💗	<[@user589]> my pleasure , as always ! thanks for the retweet ! 💗	['B-PER']	[B-PER]	
#mancandymonday	8	8	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1918 : #omarlives !! #longmireonnetflix #longmire happy #mancandymonday url1554	rt @user1918 : #omarlives !! #longmireonnetflix #longmire happy <[#mancandymonday]> url1554	['B-MISC']	[B-MISC]	
@user2050	7	7	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user24 : i want to win @user2050 dm pack url1445	rt @user24 : i want to win <[@user2050]> dm pack url1445	['B-PER']	[B-PER]	
eurusd	13	13	['PROPN']	['NOUN']	['NOUN']	['O']	[]	order closed at p/l of $ 0.93 . ticket 123546591 buy 0.01 lots eurusd - url1085	order closed at p/l of $ 0.93 . ticket 123546591 buy 0.01 lots <[eurusd]> - url1085	['O']	[O]	
@user2185	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2185 maybe do sprints . a great way to increase calorie burn .	<[@user2185]> maybe do sprints . a great way to increase calorie burn .	['B-PER']	[B-PER]	
#swish	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user2495 : #swish will be signing at sunday 's game 12 - 12:20 pm ( tix required ) . gates - 12 pm , 1st pitch - 1:05 pm #gorailriders url222 …	rt @user2495 : <[#swish]> will be signing at sunday 's game 12 - 12:20 pm ( tix required ) . gates - 12 pm , 1st pitch - 1:05 pm #gorailriders url222 …	['B-MISC']	[B-PER]	
sunday	8	8	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user2495 : #swish will be signing at sunday 's game 12 - 12:20 pm ( tix required ) . gates - 12 pm , 1st pitch - 1:05 pm #gorailriders url222 …	rt @user2495 : #swish will be signing at <[sunday]> 's game 12 - 12:20 pm ( tix required ) . gates - 12 pm , 1st pitch - 1:05 pm #gorailriders url222 …	['B-MISC']	[B-MISC]	
#twitter	12	12	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user809 : here are 5 ways for you to start using #twitter to market your #business : url1320 url1262	rt @user809 : here are 5 ways for you to start using <[#twitter]> to market your #business : url1320 url1262	['O']	[B-ORG]	
@user1041	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1041 happy birthday !	<[@user1041]> happy birthday !	['B-PER']	[B-PER]	
#bb18	6	6	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user165 : delay update : #bb18 will air at 8:40 / 7:40 c !	rt @user165 : delay update : <[#bb18]> will air at 8:40 / 7:40 c !	['B-MISC']	[B-MISC]	
usb	12	12	['PROPN']	['NOUN']	['NOUN']	['O']	[]	huge daily deals > url1224 #6180 #1954 50 wholesale lot of frisby usb 2.0 computer pc laptop noteb … url848	huge daily deals > url1224 #6180 #1954 50 wholesale lot of frisby <[usb]> 2.0 computer pc laptop noteb … url848	['O']	[B-MISC]	
@user2633	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2633 lmao lufas actually speed up the process	<[@user2633]> lmao lufas actually speed up the process	['B-PER']	[B-PER]	
lufas	2	2	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2633 lmao lufas actually speed up the process	@user2633 lmao <[lufas]> actually speed up the process	['B-MISC']	[B-PER]	
boondocks	3	3	['PROPN']	['NOUN']	['NOUN']	['O']	[]	i miss the boondocks .	i miss the <[boondocks]> .	['O']	[B-MISC]	
@user158	0	0	['PROPN']	['X']	['X']	['O']	[]	@user158 yup ! we coming through there in a few . i	<[@user158]> yup ! we coming through there in a few . i	['B-PER']	[B-PER]	
jr	4	4	['PROPN']	['PROPN']	['PROPN']	['O']	[]	super proud of my jr musical theatre " seuss " who won gold and outstanding last night !!! they … url1293	super proud of my <[jr]> musical theatre " seuss " who won gold and outstanding last night !!! they … url1293	['B-MISC']	[O]	
@user1382	4	4	['PROPN']	['X']	['X']	['O']	[]	you streaming soon ? @user1382	you streaming soon ? <[@user1382]>	['B-PER']	[B-PER]	
@user1490	3	3	['PROPN']	['X']	['X']	['O']	[]	i liked a @user1490 video from @user1739 url1400 molten aluminum vs bullets	i liked a <[@user1490]> video from @user1739 url1400 molten aluminum vs bullets	['B-PER']	[B-PER]	
@user1739	6	6	['PROPN']	['X']	['X']	['O']	[]	i liked a @user1490 video from @user1739 url1400 molten aluminum vs bullets	i liked a @user1490 video from <[@user1739]> url1400 molten aluminum vs bullets	['B-PER']	[B-PER]	
@user2094	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2094 hahahaha that 's really funny 😂😂	<[@user2094]> hahahaha that 's really funny 😂😂	['B-PER']	[B-PER]	
@user1259	22	22	['PROPN']	['X']	['X']	['O']	[]	rt @user1308 : #msr can you think of better way to spend your birthday than riding 291 km ? 😆 happy birthday @user1259 ! url598 …	rt @user1308 : #msr can you think of better way to spend your birthday than riding 291 km ? 😆 happy birthday <[@user1259]> ! url598 …	['B-PER']	[B-PER]	
@user296	13	13	['PROPN']	['X']	['X']	['O']	[]	check out review of the fitwood m - roll foam roller url1457 via @user296	check out review of the fitwood m - roll foam roller url1457 via <[@user296]>	['B-PER']	[B-PER]	
@user970	0	0	['PROPN']	['X']	['X']	['O']	[]	@user970 money in the bank , pimping ai n't easy ... url375	<[@user970]> money in the bank , pimping ai n't easy ... url375	['B-PER']	[B-PER]	
@user2467	4	4	['PROPN']	['X']	['X']	['O']	[]	rt @user1467 : . @user2467 @user2401 i will not argue no matter what . but you keep changing your position , so i have to keep makin …	rt @user1467 : . <[@user2467]> @user2401 i will not argue no matter what . but you keep changing your position , so i have to keep makin …	['B-PER']	[B-PER]	
@user2401	5	5	['PROPN']	['X']	['X']	['O']	[]	rt @user1467 : . @user2467 @user2401 i will not argue no matter what . but you keep changing your position , so i have to keep makin …	rt @user1467 : . @user2467 <[@user2401]> i will not argue no matter what . but you keep changing your position , so i have to keep makin …	['B-PER']	[B-PER]	
@user1498	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1498 thanks friend 😊 have dm'd u back	<[@user1498]> thanks friend 😊 have dm'd u back	['B-PER']	[B-PER]	
@user656	0	0	['PROPN']	['X']	['X']	['O']	[]	@user656 is the sky blue ? 😎	<[@user656]> is the sky blue ? 😎	['B-PER']	[B-PER]	
@user309	0	0	['PROPN']	['X']	['X']	['O']	[]	@user309 wait , it is ? i got one in the mail yesterday .	<[@user309]> wait , it is ? i got one in the mail yesterday .	['B-PER']	[B-PER]	
@user1541	1	1	['PROPN']	['NOUN']	['NOUN']	['O']	[]	" @user1541 : ' 16 url468 " not showing beer 🍺😉	" <[@user1541]> : ' 16 url468 " not showing beer 🍺😉	['B-PER']	[B-PER]	
@user2413	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2413 oh mannn i shoulda gone :(	<[@user2413]> oh mannn i shoulda gone :(	['B-PER']	[B-PER]	
@user214	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user214 better safe than sorry . 😂	<[@user214]> better safe than sorry . 😂	['B-PER']	[B-PER]	
@user697	2	2	['PROPN']	['X']	['X']	['O']	[]	newly wedding @user697 🍊🐰😇🐝	newly wedding <[@user697]> 🍊🐰😇🐝	['B-PER']	[B-PER]	
@user1832	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1832 damn u right 😘😘	<[@user1832]> damn u right 😘😘	['B-PER']	[B-PER]	
@user1221	7	7	['PROPN']	['X']	['X']	['O']	[]	rt @user1221 : huntsman fade giveaway follow @user1221 & @user219 to enter the giveaway . retweet + like ends in 72 hours . url224 …	rt @user1221 : huntsman fade giveaway follow <[@user1221]> & @user219 to enter the giveaway . retweet + like ends in 72 hours . url224 …	['B-PER']	[B-PER]	
@user219	9	9	['PROPN']	['X']	['X']	['O']	[]	rt @user1221 : huntsman fade giveaway follow @user1221 & @user219 to enter the giveaway . retweet + like ends in 72 hours . url224 …	rt @user1221 : huntsman fade giveaway follow @user1221 & <[@user219]> to enter the giveaway . retweet + like ends in 72 hours . url224 …	['B-PER']	[B-PER]	
@user998	5	5	['PROPN']	['X']	['X']	['O']	[]	rt @user2370 : please , @user998 , bring pokemon go to brazil : url503 #pokemongonobrasilhoje ( rt pra carta chegar na @user956 …	rt @user2370 : please , <[@user998]> , bring pokemon go to brazil : url503 #pokemongonobrasilhoje ( rt pra carta chegar na @user956 …	['B-PER']	[B-PER]	
@user956	21	21	['PROPN']	['X']	['X']	['O']	[]	rt @user2370 : please , @user998 , bring pokemon go to brazil : url503 #pokemongonobrasilhoje ( rt pra carta chegar na @user956 …	rt @user2370 : please , @user998 , bring pokemon go to brazil : url503 #pokemongonobrasilhoje ( rt pra carta chegar na <[@user956]> …	['B-PER']	[B-PER]	
@user110	0	0	['PROPN']	['X']	['X']	['O']	[]	@user110 " really ? well , thank you .. " * he replied , nuzzling his head . * " same to you . '	<[@user110]> " really ? well , thank you .. " * he replied , nuzzling his head . * " same to you . '	['B-PER']	[B-PER]	
@user2173	19	19	['PROPN']	['X']	['X']	['O']	[]	rt @user2250 : liza soberano , we need you ! pls join and be our next miss universe ! @user2173 pag naka -1m rt to liza , sumali ka ha ! 😂😂😂	rt @user2250 : liza soberano , we need you ! pls join and be our next miss universe ! <[@user2173]> pag naka -1m rt to liza , sumali ka ha ! 😂😂😂	['B-PER']	[B-PER]	
ir	2	2	['PROPN']	['ADJ']	['ADJ']	['O']	[]	321 [ ir ] icemoon [ abstract ] url435 ° @user1827 ° #dubstep #trapmusic #dnb #edm #dance #icestep … url1174	321 [ <[ir]> ] icemoon [ abstract ] url435 ° @user1827 ° #dubstep #trapmusic #dnb #edm #dance #icestep … url1174	['O']	[O]	
icemoon	4	4	['PROPN']	['PROPN']	['PROPN']	['O']	[]	321 [ ir ] icemoon [ abstract ] url435 ° @user1827 ° #dubstep #trapmusic #dnb #edm #dance #icestep … url1174	321 [ ir ] <[icemoon]> [ abstract ] url435 ° @user1827 ° #dubstep #trapmusic #dnb #edm #dance #icestep … url1174	['B-MISC']	[B-MISC]	
#choicemusicgroupmale	4	4	['PROPN']	['PROPN']	['PROPN']	['O']	[]	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289	my teen choice for <[#choicemusicgroupmale]> is #superjunior my #teenchoice nominee for #choicefandom is #elf 289	['B-MISC']	[B-MISC]	
#superjunior	6	6	['PROPN']	['ADJ']	['ADJ']	['O']	[]	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289	my teen choice for #choicemusicgroupmale is <[#superjunior]> my #teenchoice nominee for #choicefandom is #elf 289	['O']	[B-MISC]	
#teenchoice	8	8	['PROPN']	['NOUN']	['NOUN']	['O']	[]	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289	my teen choice for #choicemusicgroupmale is #superjunior my <[#teenchoice]> nominee for #choicefandom is #elf 289	['O']	[B-MISC]	
#choicefandom	11	11	['PROPN']	['PROPN']	['PROPN']	['O']	[]	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for <[#choicefandom]> is #elf 289	['B-MISC']	[B-MISC]	
#elf	13	13	['PROPN']	['PROPN']	['PROPN']	['O']	[]	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is <[#elf]> 289	['B-MISC']	[B-MISC]	
@user2584	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2584 since last night i have been pokeballess 💔 but i have like 50 now lmao	<[@user2584]> since last night i have been pokeballess 💔 but i have like 50 now lmao	['B-PER']	[B-PER]	
@user1128	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1128 yep , sounds like typical rated games .	<[@user1128]> yep , sounds like typical rated games .	['B-PER']	[B-PER]	
@user118	10	10	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user177 : look forward to catching up at the @user118 show . our team can take you through all aspects of b2b marketing fr …	rt @user177 : look forward to catching up at the <[@user118]> show . our team can take you through all aspects of b2b marketing fr …	['B-PER']	[B-PER]	
b2b	22	22	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user177 : look forward to catching up at the @user118 show . our team can take you through all aspects of b2b marketing fr …	rt @user177 : look forward to catching up at the @user118 show . our team can take you through all aspects of <[b2b]> marketing fr …	['O']	[B-MISC]	
@user2361	20	20	['PROPN']	['X']	['X']	['O']	[]	#bbcdp ukip ’s only councillor in wales resigns in epic letter slamming farage ’s “ political cronyism ” url794 via @user2361	#bbcdp ukip ’s only councillor in wales resigns in epic letter slamming farage ’s “ political cronyism ” url794 via <[@user2361]>	['B-PER']	[B-PER]	
#berniesanders	8	8	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user2566 : the dnc is now collection #berniesanders signs inside #demsinphilly trying to silence protesters #dncleak #dncinphl url218 …	rt @user2566 : the dnc is now collection <[#berniesanders]> signs inside #demsinphilly trying to silence protesters #dncleak #dncinphl url218 …	['B-MISC']	[B-PER]	
#demsinphilly	11	11	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user2566 : the dnc is now collection #berniesanders signs inside #demsinphilly trying to silence protesters #dncleak #dncinphl url218 …	rt @user2566 : the dnc is now collection #berniesanders signs inside <[#demsinphilly]> trying to silence protesters #dncleak #dncinphl url218 …	['B-MISC']	[B-LOC]	
@user1376	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1376 sorry to hear you are a bit warm - which train are you on ? can you provide the 5 digit carriage no. above gangway doors ? ge	<[@user1376]> sorry to hear you are a bit warm - which train are you on ? can you provide the 5 digit carriage no. above gangway doors ? ge	['B-PER']	[B-PER]	
@user1056	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1056 i will still post on the same soundcloud ill just put " trillphill - song name here "	<[@user1056]> i will still post on the same soundcloud ill just put " trillphill - song name here "	['B-PER']	[B-PER]	
@user568	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user568 wats up wit that card you trying set up for ur league ... is it going happen ?	<[@user568]> wats up wit that card you trying set up for ur league ... is it going happen ?	['B-PER']	[B-PER]	
#paphos	5	5	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	rt @user302 : when in <[#paphos]> , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	['B-MISC']	[B-LOC]	
#cyprus	7	7	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	rt @user302 : when in #paphos , <[#cyprus]> do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	['B-MISC']	[B-LOC]	
@user1629	17	17	['PROPN']	['X']	['X']	['O']	[]	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! <[@user1629]> @user1397 @user2178 htt …	['B-PER']	[B-PER]	
@user1397	18	18	['PROPN']	['X']	['X']	['O']	[]	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 <[@user1397]> @user2178 htt …	['B-PER']	[B-PER]	
@user2178	19	19	['PROPN']	['X']	['X']	['O']	[]	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 <[@user2178]> htt …	['B-PER']	[B-PER]	
beijos	22	22	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1460 : adeus brasil !!! thanks to all the many wonderful people i met and made me feel at home !!! beijos !! 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷	rt @user1460 : adeus brasil !!! thanks to all the many wonderful people i met and made me feel at home !!! <[beijos]> !! 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷	['B-MISC']	[B-MISC]	
@user1603	2	2	['PROPN']	['X']	['X']	['O']	[]	listening now @user1603 437 @user477 yesterday episode !! gooooo !!! #trancefamily #fsoe437	listening now <[@user1603]> 437 @user477 yesterday episode !! gooooo !!! #trancefamily #fsoe437	['B-PER']	[B-PER]	
@user477	4	4	['PROPN']	['X']	['X']	['O']	[]	listening now @user1603 437 @user477 yesterday episode !! gooooo !!! #trancefamily #fsoe437	listening now @user1603 437 <[@user477]> yesterday episode !! gooooo !!! #trancefamily #fsoe437	['B-PER']	[B-PER]	
@user1747	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1747 @user157 @user2383 @user1580 advantage : chookie	<[@user1747]> @user157 @user2383 @user1580 advantage : chookie	['B-PER']	[B-PER]	
@user157	1	1	['PROPN']	['X']	['X']	['O']	[]	@user1747 @user157 @user2383 @user1580 advantage : chookie	@user1747 <[@user157]> @user2383 @user1580 advantage : chookie	['B-PER']	[B-PER]	
@user2383	2	2	['PROPN']	['X']	['X']	['O']	[]	@user1747 @user157 @user2383 @user1580 advantage : chookie	@user1747 @user157 <[@user2383]> @user1580 advantage : chookie	['B-PER']	[B-PER]	
@user1580	3	3	['PROPN']	['X']	['X']	['O']	[]	@user1747 @user157 @user2383 @user1580 advantage : chookie	@user1747 @user157 @user2383 <[@user1580]> advantage : chookie	['B-PER']	[B-PER]	
c++	4	4	['PROPN']	['NOUN']	['NOUN']	['O']	[]	i 'm hiring - c++ developer in atlanta , ga url1626 #job	i 'm hiring - <[c++]> developer in atlanta , ga url1626 #job	['O']	[B-MISC]	
@user658	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user658 your lucky . my kid & i are going down to sufers ( gold coast ) on 19 aug , making our own long wkend . 😀	<[@user658]> your lucky . my kid & i are going down to sufers ( gold coast ) on 19 aug , making our own long wkend . 😀	['B-PER']	[B-PER]	
aug	19	19	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user658 your lucky . my kid & i are going down to sufers ( gold coast ) on 19 aug , making our own long wkend . 😀	@user658 your lucky . my kid & i are going down to sufers ( gold coast ) on 19 <[aug]> , making our own long wkend . 😀	['B-MISC']	[B-MISC]	
@user387	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user387 anyway you can spare me a code ! been playing since the 90 's	<[@user387]> anyway you can spare me a code ! been playing since the 90 's	['B-PER']	[B-PER]	
@user72	15	15	['PROPN']	['X']	['X']	['O']	[]	screen time advice for a new generation of ' digital ' parents by livingstone_s & @user72 url771 via @user768	screen time advice for a new generation of ' digital ' parents by livingstone_s & <[@user72]> url771 via @user768	['B-PER']	[B-PER]	
@user768	18	18	['PROPN']	['X']	['X']	['O']	[]	screen time advice for a new generation of ' digital ' parents by livingstone_s & @user72 url771 via @user768	screen time advice for a new generation of ' digital ' parents by livingstone_s & @user72 url771 via <[@user768]>	['B-PER']	[B-PER]	
@user2517	5	5	['PROPN']	['PROPN']	['PROPN']	['O']	[]	thanks aaron . a pity @user2517 could n’t tell me that . #shoddy url1444	thanks aaron . a pity <[@user2517]> could n’t tell me that . #shoddy url1444	['B-PER']	[B-PER]	
@user2306	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2306 heree	<[@user2306]> heree	['B-PER']	[B-PER]	
nation	22	22	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user271 : here 's a talented lb the hogs offered today . he definitely looks like a good fit for razorback nation 👌 #wps 🐗 url217 …	rt @user271 : here 's a talented lb the hogs offered today . he definitely looks like a good fit for razorback <[nation]> 👌 #wps 🐗 url217 …	['B-MISC']	[B-MISC]	
@user346	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user346 glad you like them ill have them in all different colors soon still ca n't figure out the anemone issue hope to find a ans soon	<[@user346]> glad you like them ill have them in all different colors soon still ca n't figure out the anemone issue hope to find a ans soon	['B-PER']	[B-PER]	
@user1386	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1386 i do n't think so . kane is very good but sturridge is better . he was amazing this year considering he was injured for half of it	<[@user1386]> i do n't think so . kane is very good but sturridge is better . he was amazing this year considering he was injured for half of it	['B-PER']	[B-PER]	
