Sentence Index	Word	Start Word Index	End Word Index	POS Label	NER Label	Tweet	Tweet POS Labels	Tweet NER Labels
1321	duramax	7	7	['PROPN']	['O']	rt @user2592 : looking for a 6.6l duramax . will trade my camry . #allisonforlife	['X', 'X', 'PUNCT', 'VERB', 'ADP', 'DET', 'NUM', 'PROPN', 'PUNCT', 'AUX', 'VERB', 'PRON', 'PROPN', 'PUNCT', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1321	camry	12	12	['PROPN']	['O']	rt @user2592 : looking for a 6.6l duramax . will trade my camry . #allisonforlife	['X', 'X', 'PUNCT', 'VERB', 'ADP', 'DET', 'NUM', 'PROPN', 'PUNCT', 'AUX', 'VERB', 'PRON', 'PROPN', 'PUNCT', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1322	@user759	0	0	['PROPN']	['O']	@user759 @user2188 @user2003 @user694 @user1670 shhh , do n't tell her !	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'INTJ', 'PUNCT', 'AUX', 'PART', 'VERB', 'PRON', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1322	@user2188	1	1	['PROPN']	['O']	@user759 @user2188 @user2003 @user694 @user1670 shhh , do n't tell her !	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'INTJ', 'PUNCT', 'AUX', 'PART', 'VERB', 'PRON', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1322	@user2003	2	2	['PROPN']	['O']	@user759 @user2188 @user2003 @user694 @user1670 shhh , do n't tell her !	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'INTJ', 'PUNCT', 'AUX', 'PART', 'VERB', 'PRON', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1322	@user694	3	3	['PROPN']	['O']	@user759 @user2188 @user2003 @user694 @user1670 shhh , do n't tell her !	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'INTJ', 'PUNCT', 'AUX', 'PART', 'VERB', 'PRON', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1322	@user1670	4	4	['PROPN']	['O']	@user759 @user2188 @user2003 @user694 @user1670 shhh , do n't tell her !	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'INTJ', 'PUNCT', 'AUX', 'PART', 'VERB', 'PRON', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1331	#hillaryclinton	8	8	['PROPN']	['O']	mjanemann : url523 #fbimwithher #emailgate more rules that #hillaryclinton ... url481	['PROPN', 'PUNCT', 'X', 'X', 'X', 'ADJ', 'NOUN', 'PRON', 'PROPN', 'PUNCT', 'X']	['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1336	@user2604	8	8	['PROPN']	['O']	way to stoked for this ! s/o to @user2604 for this awesome flyer ! #rad #radmusic #radaf … url486	['NOUN', 'PART', 'VERB', 'ADP', 'PRON', 'PUNCT', 'VERB', 'ADP', 'PROPN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'X', 'X', 'X', 'PUNCT', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1337	@user680	0	0	['PROPN']	['O']	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PRON', 'CCONJ', 'VERB', 'ADJ', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']
1337	@user1421	1	1	['PROPN']	['O']	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PRON', 'CCONJ', 'VERB', 'ADJ', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']
1337	@user354	2	2	['PROPN']	['O']	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PRON', 'CCONJ', 'VERB', 'ADJ', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']
1337	@user358	3	3	['PROPN']	['O']	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PRON', 'CCONJ', 'VERB', 'ADJ', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']
1337	@user1519	4	4	['PROPN']	['O']	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PRON', 'CCONJ', 'VERB', 'ADJ', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']
1338	@user1669	0	0	['PROPN']	['O']	@user1669 wow . that 's pretty intense !	['PROPN', 'INTJ', 'PUNCT', 'PRON', 'AUX', 'ADV', 'ADJ', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1339	@user1728	3	3	['PROPN']	['O']	rt @user261 : @user1728 @user1586 @user2199 happy #aldub42ndweeksary : 42 = 24 ! the numbers 2 and 4 ❤️😊	['X', 'X', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'PUNCT', 'NUM', 'SYM', 'NUM', 'PUNCT', 'DET', 'NOUN', 'NUM', 'CCONJ', 'NUM', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1339	@user1586	4	4	['PROPN']	['O']	rt @user261 : @user1728 @user1586 @user2199 happy #aldub42ndweeksary : 42 = 24 ! the numbers 2 and 4 ❤️😊	['X', 'X', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'PUNCT', 'NUM', 'SYM', 'NUM', 'PUNCT', 'DET', 'NOUN', 'NUM', 'CCONJ', 'NUM', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1339	@user2199	5	5	['PROPN']	['O']	rt @user261 : @user1728 @user1586 @user2199 happy #aldub42ndweeksary : 42 = 24 ! the numbers 2 and 4 ❤️😊	['X', 'X', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'PUNCT', 'NUM', 'SYM', 'NUM', 'PUNCT', 'DET', 'NOUN', 'NUM', 'CCONJ', 'NUM', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1342	@user255	0	0	['PROPN']	['O']	@user255 thanks so much :)	['PROPN', 'NOUN', 'ADV', 'ADV', 'SYM']	['O', 'O', 'O', 'O', 'O']
1347	@user2612	0	0	['PROPN']	['O']	@user2612 i think you 're doing pretty well and do n't really need a plan b. ;-)	['PROPN', 'PRON', 'VERB', 'PRON', 'AUX', 'VERB', 'ADV', 'ADV', 'CCONJ', 'AUX', 'PART', 'ADV', 'VERB', 'DET', 'NOUN', 'NOUN', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1348	@user2143	0	0	['PROPN']	['O']	@user2143 you cant run from the truth vivi !! you are a furry !!	['PROPN', 'PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'PROPN', 'PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O']
1350	lb	5	5	['PROPN']	['O']	eagles round out draft with lb walker url1546	['PROPN', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'X']	['B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']
1352	@user1945	0	0	['PROPN']	['O']	@user1945 thnk u 💜💜	['PROPN', 'VERB', 'PRON', 'SYM']	['O', 'O', 'O', 'O']
1353	@user1700	0	0	['PROPN']	['O']	@user1700 lol thanks	['PROPN', 'INTJ', 'NOUN']	['O', 'O', 'O']
1361	@user386	0	0	['PROPN']	['O']	@user386 i fav your tweets and talk to you all the time 😭😭 why you got to treat me like this	['PROPN', 'PRON', 'VERB', 'PRON', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'PRON', 'DET', 'DET', 'NOUN', 'SYM', 'ADV', 'PRON', 'VERB', 'PART', 'VERB', 'PRON', 'ADP', 'PRON']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1362	@user1002	0	0	['PROPN']	['O']	@user1002 who is they	['PROPN', 'PRON', 'AUX', 'PRON']	['O', 'O', 'O', 'O']
1363	@user1613	0	0	['PROPN']	['O']	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1363	@user2357	1	1	['PROPN']	['O']	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1363	@user2452	2	2	['PROPN']	['O']	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1363	@user2588	3	3	['PROPN']	['O']	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1363	@user2236	4	4	['PROPN']	['O']	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1363	@user377	5	5	['PROPN']	['O']	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1363	@user1139	6	6	['PROPN']	['O']	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1363	@user1298	7	7	['PROPN']	['O']	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1363	@user2419	8	8	['PROPN']	['O']	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1367	@user1690	0	0	['PROPN']	['O']	@user1690 yeah everythings fine now !! it was taken care of , i m hoping the problem wo nt come back tho but u kno ..... ^_____t	['PROPN', 'INTJ', 'PRON', 'ADJ', 'ADV', 'PUNCT', 'PRON', 'AUX', 'VERB', 'NOUN', 'ADP', 'PUNCT', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'AUX', 'PART', 'VERB', 'ADV', 'ADV', 'CCONJ', 'PRON', 'X', 'PUNCT', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1370	@user589	0	0	['PROPN']	['O']	@user589 my pleasure , as always ! thanks for the retweet ! 💗	['PROPN', 'PRON', 'NOUN', 'PUNCT', 'ADP', 'ADV', 'PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1372	#mancandymonday	8	8	['PROPN']	['O']	rt @user1918 : #omarlives !! #longmireonnetflix #longmire happy #mancandymonday url1554	['X', 'X', 'PUNCT', 'X', 'PUNCT', 'X', 'X', 'ADJ', 'PROPN', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1376	@user2050	7	7	['PROPN']	['O']	rt @user24 : i want to win @user2050 dm pack url1445	['X', 'X', 'PUNCT', 'PRON', 'VERB', 'PART', 'VERB', 'PROPN', 'NOUN', 'NOUN', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1380	eurusd	13	13	['PROPN']	['O']	order closed at p/l of $ 0.93 . ticket 123546591 buy 0.01 lots eurusd - url1085	['NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'SYM', 'NUM', 'PUNCT', 'NOUN', 'NUM', 'VERB', 'NUM', 'NOUN', 'PROPN', 'PUNCT', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1382	@user2185	0	0	['PROPN']	['O']	@user2185 maybe do sprints . a great way to increase calorie burn .	['PROPN', 'ADV', 'VERB', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'NOUN', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1383	#swish	3	3	['PROPN']	['O']	rt @user2495 : #swish will be signing at sunday 's game 12 - 12:20 pm ( tix required ) . gates - 12 pm , 1st pitch - 1:05 pm #gorailriders url222 …	['X', 'X', 'PUNCT', 'PROPN', 'AUX', 'AUX', 'VERB', 'ADP', 'PROPN', 'PART', 'NOUN', 'NUM', 'SYM', 'NUM', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'PUNCT', 'PUNCT', 'NOUN', 'PUNCT', 'NUM', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'NUM', 'NOUN', 'X', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1383	sunday	8	8	['PROPN']	['O']	rt @user2495 : #swish will be signing at sunday 's game 12 - 12:20 pm ( tix required ) . gates - 12 pm , 1st pitch - 1:05 pm #gorailriders url222 …	['X', 'X', 'PUNCT', 'PROPN', 'AUX', 'AUX', 'VERB', 'ADP', 'PROPN', 'PART', 'NOUN', 'NUM', 'SYM', 'NUM', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'PUNCT', 'PUNCT', 'NOUN', 'PUNCT', 'NUM', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'NUM', 'NOUN', 'X', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1384	#twitter	12	12	['PROPN']	['O']	rt @user809 : here are 5 ways for you to start using #twitter to market your #business : url1320 url1262	['X', 'X', 'PUNCT', 'ADV', 'AUX', 'NUM', 'NOUN', 'ADP', 'PRON', 'PART', 'VERB', 'VERB', 'PROPN', 'PART', 'VERB', 'PRON', 'NOUN', 'PUNCT', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1385	@user1041	0	0	['PROPN']	['O']	@user1041 happy birthday !	['PROPN', 'ADJ', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'O']
1386	#bb18	6	6	['PROPN']	['O']	rt @user165 : delay update : #bb18 will air at 8:40 / 7:40 c !	['X', 'X', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'PROPN', 'AUX', 'VERB', 'ADP', 'NUM', 'PUNCT', 'NUM', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1388	usb	12	12	['PROPN']	['O']	huge daily deals > url1224 #6180 #1954 50 wholesale lot of frisby usb 2.0 computer pc laptop noteb … url848	['ADJ', 'ADJ', 'NOUN', 'PUNCT', 'X', 'X', 'X', 'NUM', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'NUM', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1390	@user2633	0	0	['PROPN']	['O']	@user2633 lmao lufas actually speed up the process	['PROPN', 'INTJ', 'PROPN', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1390	lufas	2	2	['PROPN']	['O']	@user2633 lmao lufas actually speed up the process	['PROPN', 'INTJ', 'PROPN', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1392	boondocks	3	3	['PROPN']	['O']	i miss the boondocks .	['PRON', 'VERB', 'DET', 'PROPN', 'PUNCT']	['O', 'O', 'O', 'O', 'O']
1394	prime minister	10	11	['PROPN', 'PROPN']	['O', 'O']	rt @user2483 : so we need : 1 ) a prime minister 2 ) an opposition leader 3 ) an england manager 4 ) a ukip leader 5 ) a top gear host 6 ) a n …	['X', 'X', 'PUNCT', 'ADV', 'PRON', 'VERB', 'PUNCT', 'X', 'PUNCT', 'DET', 'PROPN', 'PROPN', 'X', 'PUNCT', 'DET', 'NOUN', 'NOUN', 'X', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'X', 'PUNCT', 'DET', 'PROPN', 'NOUN', 'X', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'NOUN', 'X', 'PUNCT', 'DET', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1395	@user158	0	0	['PROPN']	['O']	@user158 yup ! we coming through there in a few . i	['PROPN', 'INTJ', 'PUNCT', 'PRON', 'VERB', 'ADP', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1397	jr	4	4	['PROPN']	['O']	"super proud of my jr musical theatre "" seuss "" who won gold and outstanding last night !!! they … url1293"	['ADV', 'ADJ', 'ADP', 'PRON', 'PROPN', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'PUNCT', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1400	@user1382	4	4	['PROPN']	['O']	you streaming soon ? @user1382	['PRON', 'VERB', 'ADV', 'PUNCT', 'PROPN']	['O', 'O', 'O', 'O', 'O']
1402	@user1490	3	3	['PROPN']	['O']	i liked a @user1490 video from @user1739 url1400 molten aluminum vs bullets	['PRON', 'VERB', 'DET', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'X', 'VERB', 'NOUN', 'ADP', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1402	@user1739	6	6	['PROPN']	['O']	i liked a @user1490 video from @user1739 url1400 molten aluminum vs bullets	['PRON', 'VERB', 'DET', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'X', 'VERB', 'NOUN', 'ADP', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1403	@user2094	0	0	['PROPN']	['O']	@user2094 hahahaha that 's really funny 😂😂	['PROPN', 'INTJ', 'PRON', 'AUX', 'ADV', 'ADJ', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
1406	@user1259	22	22	['PROPN']	['O']	rt @user1308 : #msr can you think of better way to spend your birthday than riding 291 km ? 😆 happy birthday @user1259 ! url598 …	['X', 'X', 'PUNCT', 'X', 'AUX', 'PRON', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PART', 'VERB', 'PRON', 'NOUN', 'SCONJ', 'VERB', 'NUM', 'NOUN', 'PUNCT', 'SYM', 'ADJ', 'NOUN', 'PROPN', 'PUNCT', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1407	foam roller	9	10	['PROPN', 'PROPN']	['O', 'O']	check out review of the fitwood m - roll foam roller url1457 via @user296	['VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'X', 'ADP', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O']
1407	@user296	13	13	['PROPN']	['O']	check out review of the fitwood m - roll foam roller url1457 via @user296	['VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'X', 'ADP', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O']
1411	@user970	0	0	['PROPN']	['O']	@user970 money in the bank , pimping ai n't easy ... url375	['PROPN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'AUX', 'PART', 'ADJ', 'PUNCT', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1426	@user2467	4	4	['PROPN']	['O']	rt @user1467 : . @user2467 @user2401 i will not argue no matter what . but you keep changing your position , so i have to keep makin …	['X', 'X', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'PRON', 'AUX', 'PART', 'VERB', 'ADV', 'ADV', 'PRON', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'VERB', 'PRON', 'NOUN', 'PUNCT', 'ADV', 'PRON', 'VERB', 'PART', 'VERB', 'VERB', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1426	@user2401	5	5	['PROPN']	['O']	rt @user1467 : . @user2467 @user2401 i will not argue no matter what . but you keep changing your position , so i have to keep makin …	['X', 'X', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'PRON', 'AUX', 'PART', 'VERB', 'ADV', 'ADV', 'PRON', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'VERB', 'PRON', 'NOUN', 'PUNCT', 'ADV', 'PRON', 'VERB', 'PART', 'VERB', 'VERB', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1427	@user1498	0	0	['PROPN']	['O']	@user1498 thanks friend 😊 have dm'd u back	['PROPN', 'NOUN', 'NOUN', 'SYM', 'AUX', 'VERB', 'PRON', 'ADV']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1431	@user656	0	0	['PROPN']	['O']	@user656 is the sky blue ? 😎	['PROPN', 'AUX', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
1433	@user309	0	0	['PROPN']	['O']	@user309 wait , it is ? i got one in the mail yesterday .	['PROPN', 'VERB', 'PUNCT', 'PRON', 'AUX', 'PUNCT', 'PRON', 'VERB', 'NUM', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1440	@user1541	1	1	['PROPN']	['O']	""" @user1541 : ' 16 url468 "" not showing beer 🍺😉"	['PUNCT', 'PROPN', 'PUNCT', 'PUNCT', 'NUM', 'X', 'PUNCT', 'PART', 'VERB', 'NOUN', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
1442	@user2413	0	0	['PROPN']	['O']	@user2413 oh mannn i shoulda gone :(	['PROPN', 'INTJ', 'NOUN', 'PRON', 'AUX', 'VERB', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
1443	@user214	0	0	['PROPN']	['O']	@user214 better safe than sorry . 😂	['PROPN', 'ADV', 'ADJ', 'ADP', 'ADJ', 'PUNCT', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
1445	@user697	2	2	['PROPN']	['O']	newly wedding @user697 🍊🐰😇🐝	['ADV', 'NOUN', 'PROPN', 'SYM']	['O', 'O', 'O', 'O']
