Word	POS Label	NER Label	Spacy POS Label	Spacy NER Label	Tweet
@user985	PROPN	O	User: No change	B-PER	rt @user405 : @user985 @user142 also on @user1287 #cantbeintwoplacesatonce #poororganisation url1220
@user142	PROPN	O	User: No change	B-PER	rt @user405 : @user985 @user142 also on @user1287 #cantbeintwoplacesatonce #poororganisation url1220
@user1287	PROPN	O	User: No change	B-PER	rt @user405 : @user985 @user142 also on @user1287 #cantbeintwoplacesatonce #poororganisation url1220
#rhony	PROPN	O	PROPN	B-MISC	rt @user88 : really good #rhony tonight .
#minioncarpet	PROPN	O	NOUN	B-ORG	rt @user1116 : #win ( 20 m2 ) 5 m x 4 m #minioncarpet from @user1116 #rt & #follow #competition #giveaway url843 ht …
@user1116	PROPN	O	User: No change	B-PER	rt @user1116 : #win ( 20 m2 ) 5 m x 4 m #minioncarpet from @user1116 #rt & #follow #competition #giveaway url843 ht …
ig	PROPN	O	PROPN	B-MISC	rt @user1051 : podenco lounging with a ball is our definition of #weekendgoals . ( ig kurti_podenco ) url1252
@user530	PROPN	O	User: No change	B-PER	rt @user1960 : msg @user530 ji please bless to serve humanity with full zeal !! 🙏☺ #savehumanitysaysmsg need blessings 24 * 7 ! ☺ url219 …
ji	PROPN	O	PROPN	B-MISC	rt @user1960 : msg @user530 ji please bless to serve humanity with full zeal !! 🙏☺ #savehumanitysaysmsg need blessings 24 * 7 ! ☺ url219 …
pokémon	PROPN	O	PROPN	B-PER	you 'd be a grass - type pokémon ! folks admire your natural grace and spirit . your ideal day is to bask in the warmth of the sun . what the fuck
@user968	PROPN	O	User: No change	B-PER	rt @user577 : self - harm such an important topic not spoken enough ! pls read @user968 piece ♥ #selfharmawarenessday url1504 …
@user1490	PROPN	O	User: No change	B-PER	gigi hadid and zayn malik feature in us vogue magazine for couple 's first photoshoot : url1123 via @user1490
@user2210	PROPN	O	User: No change	B-PER	@user2210 love them all but i have to say lone survivor is my favorite
@user195	PROPN	O	User: No change	B-PER	@user195 snoopy van gough 😊
#trumptrain	PROPN	O	NOUN	B-MISC	donald trump #trumptrain 2016 large black custom decal intlship #republican #2a #sgp #optrump url1006
custom	PROPN	O	NOUN	B-MISC	donald trump #trumptrain 2016 large black custom decal intlship #republican #2a #sgp #optrump url1006
decal	PROPN	O	NOUN	B-MISC	donald trump #trumptrain 2016 large black custom decal intlship #republican #2a #sgp #optrump url1006
v180	PROPN	O	ADP	B-MISC	"great deals >> url265 new eclipse v180 1.8 "" lcd 8 gb usb 2.0 digital music / video mp3 player url262"
lcd	PROPN	O	NOUN	B-MISC	"great deals >> url265 new eclipse v180 1.8 "" lcd 8 gb usb 2.0 digital music / video mp3 player url262"
usb	PROPN	O	PROPN	B-MISC	"great deals >> url265 new eclipse v180 1.8 "" lcd 8 gb usb 2.0 digital music / video mp3 player url262"
mp3	PROPN	O	X	O	"great deals >> url265 new eclipse v180 1.8 "" lcd 8 gb usb 2.0 digital music / video mp3 player url262"
@user2591	PROPN	O	User: No change	B-PER	rt @user2478 : @user2591 be tolerant to criticism young man , you also will be buddhe ek din like me
buddhe	PROPN	O	PROPN	B-PER	rt @user2478 : @user2591 be tolerant to criticism young man , you also will be buddhe ek din like me
ek	PROPN	O	PROPN	B-MISC	rt @user2478 : @user2591 be tolerant to criticism young man , you also will be buddhe ek din like me
din	PROPN	O	NOUN	B-MISC	rt @user2478 : @user2591 be tolerant to criticism young man , you also will be buddhe ek din like me
#mtvhottest	PROPN	O	PROPN	B-ORG	212 xo #mtvhottest beyonce coldplay meghan trainor
@user1087	PROPN	O	User: No change	B-PER	@user1087 i hope you like our very first inclusion campaign ! l
@user2326	PROPN	O	User: No change	B-PER	@user2326 literally what is he talking about someone come get h
@user520	PROPN	O	User: No change	B-PER	@user520 always a pleasure . have a great weekend xx
@user936	PROPN	O	User: No change	B-PER	rt @user946 : @user936 @user937 did someone say pony !? 😮😄😃😎
@user937	PROPN	O	User: No change	B-PER	rt @user946 : @user936 @user937 did someone say pony !? 😮😄😃😎
#freebiefriday	PROPN	O	PROPN	B-MISC	rt @user1953 : there 's still time to enter our #freebiefriday to win an amazon voucher . just keep following and retweeting ! #fridayfeeling
@user1490	PROPN	O	User: No change	B-PER	diggy - 4 letter word [ official video ] url440 via @user1490
model	PROPN	O	PROPN	B-MISC	rt @user725 : have you seen this ? tesla model s drives sleeping owner through traffic : a video of a napping driver behind t ... url225 …
s	PROPN	O	VERB	O	rt @user725 : have you seen this ? tesla model s drives sleeping owner through traffic : a video of a napping driver behind t ... url225 …
#rncincle	PROPN	O	PROPN	B-ORG	rt @user1328 : americans prefer war heroes , even if they were captured : trump #rncincle speech drew lower ratings than mccain ' 08 url218 …
@user742	PROPN	O	User: No change	B-PER	@user742 appreciate it fam !
@user958	PROPN	O	User: No change	B-PER	@user958 before the shittery starts about him playing for villa . so what ? saw him play a fair bit for nice , he 's a tidy player and an upgrade
duramax	PROPN	O	PROPN	B-ORG	rt @user2592 : looking for a 6.6l duramax . will trade my camry . #allisonforlife
camry	PROPN	O	PROPN	B-MISC	rt @user2592 : looking for a 6.6l duramax . will trade my camry . #allisonforlife
@user759	PROPN	O	User: No change	B-PER	@user759 @user2188 @user2003 @user694 @user1670 shhh , do n't tell her !
@user2188	PROPN	O	User: No change	B-PER	@user759 @user2188 @user2003 @user694 @user1670 shhh , do n't tell her !
@user2003	PROPN	O	User: No change	B-PER	@user759 @user2188 @user2003 @user694 @user1670 shhh , do n't tell her !
@user694	PROPN	O	User: No change	B-PER	@user759 @user2188 @user2003 @user694 @user1670 shhh , do n't tell her !
@user1670	PROPN	O	User: No change	B-PER	@user759 @user2188 @user2003 @user694 @user1670 shhh , do n't tell her !
#hillaryclinton	PROPN	O	PROPN	B-PER	mjanemann : url523 #fbimwithher #emailgate more rules that #hillaryclinton ... url481
@user2604	PROPN	O	User: No change	B-PER	way to stoked for this ! s/o to @user2604 for this awesome flyer ! #rad #radmusic #radaf … url486
@user680	PROPN	O	User: No change	B-PER	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi
@user1421	PROPN	O	User: No change	B-PER	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi
@user354	PROPN	O	User: No change	B-PER	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi
@user358	PROPN	O	User: No change	B-PER	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi
@user1519	PROPN	O	User: No change	B-PER	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi
@user1669	PROPN	O	User: No change	B-PER	@user1669 wow . that 's pretty intense !
@user1728	PROPN	O	User: No change	B-PER	rt @user261 : @user1728 @user1586 @user2199 happy #aldub42ndweeksary : 42 = 24 ! the numbers 2 and 4 ❤️😊
@user1586	PROPN	O	User: No change	B-PER	rt @user261 : @user1728 @user1586 @user2199 happy #aldub42ndweeksary : 42 = 24 ! the numbers 2 and 4 ❤️😊
@user2199	PROPN	O	User: No change	B-PER	rt @user261 : @user1728 @user1586 @user2199 happy #aldub42ndweeksary : 42 = 24 ! the numbers 2 and 4 ❤️😊
@user255	PROPN	O	User: No change	B-PER	@user255 thanks so much :)
@user2612	PROPN	O	User: No change	B-PER	@user2612 i think you 're doing pretty well and do n't really need a plan b. ;-)
@user2143	PROPN	O	User: No change	B-PER	@user2143 you cant run from the truth vivi !! you are a furry !!
lb	PROPN	O	X	O	eagles round out draft with lb walker url1546
@user1945	PROPN	O	User: No change	B-PER	@user1945 thnk u 💜💜
@user1700	PROPN	O	User: No change	B-PER	@user1700 lol thanks
@user386	PROPN	O	User: No change	B-PER	@user386 i fav your tweets and talk to you all the time 😭😭 why you got to treat me like this
@user1002	PROPN	O	User: No change	B-PER	@user1002 who is they
@user1613	PROPN	O	User: No change	B-PER	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks
@user2357	PROPN	O	User: No change	B-PER	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks
@user2452	PROPN	O	User: No change	B-PER	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks
@user2588	PROPN	O	User: No change	B-PER	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks
@user2236	PROPN	O	User: No change	B-PER	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks
@user377	PROPN	O	User: No change	B-PER	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks
@user1139	PROPN	O	User: No change	B-PER	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks
@user1298	PROPN	O	User: No change	B-PER	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks
@user2419	PROPN	O	User: No change	B-PER	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks
@user1690	PROPN	O	User: No change	B-PER	@user1690 yeah everythings fine now !! it was taken care of , i m hoping the problem wo nt come back tho but u kno ..... ^_____t
@user589	PROPN	O	User: No change	B-PER	@user589 my pleasure , as always ! thanks for the retweet ! 💗
#mancandymonday	PROPN	O	NOUN	B-MISC	rt @user1918 : #omarlives !! #longmireonnetflix #longmire happy #mancandymonday url1554
@user2050	PROPN	O	User: No change	B-PER	rt @user24 : i want to win @user2050 dm pack url1445
eurusd	PROPN	O	PROPN	B-ORG	order closed at p/l of $ 0.93 . ticket 123546591 buy 0.01 lots eurusd - url1085
@user2185	PROPN	O	User: No change	B-PER	@user2185 maybe do sprints . a great way to increase calorie burn .
#swish	PROPN	O	ADJ	O	rt @user2495 : #swish will be signing at sunday 's game 12 - 12:20 pm ( tix required ) . gates - 12 pm , 1st pitch - 1:05 pm #gorailriders url222 …
sunday	PROPN	O	PROPN	B-MISC	rt @user2495 : #swish will be signing at sunday 's game 12 - 12:20 pm ( tix required ) . gates - 12 pm , 1st pitch - 1:05 pm #gorailriders url222 …
#twitter	PROPN	O	PROPN	B-MISC	rt @user809 : here are 5 ways for you to start using #twitter to market your #business : url1320 url1262
@user1041	PROPN	O	User: No change	B-PER	@user1041 happy birthday !
#bb18	PROPN	O	X	B-ORG	rt @user165 : delay update : #bb18 will air at 8:40 / 7:40 c !
usb	PROPN	O	PROPN	B-MISC	huge daily deals > url1224 #6180 #1954 50 wholesale lot of frisby usb 2.0 computer pc laptop noteb … url848
@user2633	PROPN	O	User: No change	B-PER	@user2633 lmao lufas actually speed up the process
lufas	PROPN	O	INTJ	B-ORG	@user2633 lmao lufas actually speed up the process
boondocks	PROPN	O	NOUN	B-MISC	i miss the boondocks .
prime	PROPN	O	PROPN	B-MISC	rt @user2483 : so we need : 1 ) a prime minister 2 ) an opposition leader 3 ) an england manager 4 ) a ukip leader 5 ) a top gear host 6 ) a n …
minister	PROPN	O	NOUN	B-MISC	rt @user2483 : so we need : 1 ) a prime minister 2 ) an opposition leader 3 ) an england manager 4 ) a ukip leader 5 ) a top gear host 6 ) a n …
@user158	PROPN	O	User: No change	B-PER	@user158 yup ! we coming through there in a few . i
jr	PROPN	O	PROPN	B-MISC	"super proud of my jr musical theatre "" seuss "" who won gold and outstanding last night !!! they … url1293"
@user1382	PROPN	O	User: No change	B-PER	you streaming soon ? @user1382
@user1490	PROPN	O	User: No change	B-PER	i liked a @user1490 video from @user1739 url1400 molten aluminum vs bullets
@user1739	PROPN	O	User: No change	B-PER	i liked a @user1490 video from @user1739 url1400 molten aluminum vs bullets
@user2094	PROPN	O	User: No change	B-PER	@user2094 hahahaha that 's really funny 😂😂
@user1259	PROPN	O	User: No change	B-PER	rt @user1308 : #msr can you think of better way to spend your birthday than riding 291 km ? 😆 happy birthday @user1259 ! url598 …
foam	PROPN	O	NOUN	B-MISC	check out review of the fitwood m - roll foam roller url1457 via @user296
roller	PROPN	O	NOUN	B-MISC	check out review of the fitwood m - roll foam roller url1457 via @user296
@user296	PROPN	O	User: No change	B-PER	check out review of the fitwood m - roll foam roller url1457 via @user296
@user970	PROPN	O	User: No change	B-PER	@user970 money in the bank , pimping ai n't easy ... url375
@user2467	PROPN	O	User: No change	B-PER	rt @user1467 : . @user2467 @user2401 i will not argue no matter what . but you keep changing your position , so i have to keep makin …
@user2401	PROPN	O	User: No change	B-PER	rt @user1467 : . @user2467 @user2401 i will not argue no matter what . but you keep changing your position , so i have to keep makin …
@user1498	PROPN	O	User: No change	B-PER	@user1498 thanks friend 😊 have dm'd u back
@user656	PROPN	O	User: No change	B-PER	@user656 is the sky blue ? 😎
@user309	PROPN	O	User: No change	B-PER	@user309 wait , it is ? i got one in the mail yesterday .
@user1541	PROPN	O	User: No change	B-PER	""" @user1541 : ' 16 url468 "" not showing beer 🍺😉"
@user2413	PROPN	O	User: No change	B-PER	@user2413 oh mannn i shoulda gone :(
@user214	PROPN	O	User: No change	B-PER	@user214 better safe than sorry . 😂
@user697	PROPN	O	User: No change	B-PER	newly wedding @user697 🍊🐰😇🐝
@user1832	PROPN	O	User: No change	B-PER	@user1832 damn u right 😘😘
@user1221	PROPN	O	User: No change	B-PER	rt @user1221 : huntsman fade giveaway follow @user1221 & @user219 to enter the giveaway . retweet + like ends in 72 hours . url224 …
@user219	PROPN	O	User: No change	B-PER	rt @user1221 : huntsman fade giveaway follow @user1221 & @user219 to enter the giveaway . retweet + like ends in 72 hours . url224 …
@user998	PROPN	O	User: No change	B-PER	rt @user2370 : please , @user998 , bring pokemon go to brazil : url503 #pokemongonobrasilhoje ( rt pra carta chegar na @user956 …
@user956	PROPN	O	User: No change	B-PER	rt @user2370 : please , @user998 , bring pokemon go to brazil : url503 #pokemongonobrasilhoje ( rt pra carta chegar na @user956 …
@user110	PROPN	O	User: No change	B-PER	"@user110 "" really ? well , thank you .. "" * he replied , nuzzling his head . * "" same to you . '"
@user2173	PROPN	O	User: No change	B-PER	rt @user2250 : liza soberano , we need you ! pls join and be our next miss universe ! @user2173 pag naka -1m rt to liza , sumali ka ha ! 😂😂😂
ir	PROPN	O	VERB	O	321 [ ir ] icemoon [ abstract ] url435 ° @user1827 ° #dubstep #trapmusic #dnb #edm #dance #icestep … url1174
icemoon	PROPN	O	PROPN	B-MISC	321 [ ir ] icemoon [ abstract ] url435 ° @user1827 ° #dubstep #trapmusic #dnb #edm #dance #icestep … url1174
teen	PROPN	O	NOUN	B-MISC	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289
choice	PROPN	O	NOUN	B-MISC	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289
#choicemusicgroupmale	PROPN	O	NOUN	B-MISC	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289
#superjunior	PROPN	O	ADV	B-ORG	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289
#teenchoice	PROPN	O	NOUN	B-ORG	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289
#choicefandom	PROPN	O	NOUN	B-ORG	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289
#elf	PROPN	O	INTJ	O	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289
@user2584	PROPN	O	User: No change	B-PER	@user2584 since last night i have been pokeballess 💔 but i have like 50 now lmao
@user1128	PROPN	O	User: No change	B-PER	@user1128 yep , sounds like typical rated games .
lady	PROPN	O	NOUN	B-MISC	< tweet to vote for lady gaga . #iheartawards #ladygaga #triplethreat vota na gaga
gaga	PROPN	O	NOUN	B-MISC	< tweet to vote for lady gaga . #iheartawards #ladygaga #triplethreat vota na gaga
gaga	PROPN	O	NOUN	B-MISC	< tweet to vote for lady gaga . #iheartawards #ladygaga #triplethreat vota na gaga
@user118	PROPN	O	User: No change	B-PER	rt @user177 : look forward to catching up at the @user118 show . our team can take you through all aspects of b2b marketing fr …
b2b	PROPN	O	X	B-MISC	rt @user177 : look forward to catching up at the @user118 show . our team can take you through all aspects of b2b marketing fr …
@user2361	PROPN	O	User: No change	B-PER	#bbcdp ukip ’s only councillor in wales resigns in epic letter slamming farage ’s “ political cronyism ” url794 via @user2361
#berniesanders	PROPN	O	PROPN	B-PER	rt @user2566 : the dnc is now collection #berniesanders signs inside #demsinphilly trying to silence protesters #dncleak #dncinphl url218 …
#demsinphilly	PROPN	O	PROPN	B-ORG	rt @user2566 : the dnc is now collection #berniesanders signs inside #demsinphilly trying to silence protesters #dncleak #dncinphl url218 …
@user1376	PROPN	O	User: No change	B-PER	@user1376 sorry to hear you are a bit warm - which train are you on ? can you provide the 5 digit carriage no. above gangway doors ? ge
ge	PROPN	O	PROPN	B-ORG	@user1376 sorry to hear you are a bit warm - which train are you on ? can you provide the 5 digit carriage no. above gangway doors ? ge
@user1056	PROPN	O	User: No change	B-PER	"@user1056 i will still post on the same soundcloud ill just put "" trillphill - song name here """
@user568	PROPN	O	User: No change	B-PER	@user568 wats up wit that card you trying set up for ur league ... is it going happen ?
#paphos	PROPN	O	NOUN	B-MISC	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …
#cyprus	PROPN	O	PROPN	B-MISC	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …
@user1629	PROPN	O	User: No change	B-PER	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …
@user1397	PROPN	O	User: No change	B-PER	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …
@user2178	PROPN	O	User: No change	B-PER	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …
beijos	PROPN	O	PROPN	B-ORG	rt @user1460 : adeus brasil !!! thanks to all the many wonderful people i met and made me feel at home !!! beijos !! 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
@user1603	PROPN	O	User: No change	B-PER	listening now @user1603 437 @user477 yesterday episode !! gooooo !!! #trancefamily #fsoe437
@user477	PROPN	O	User: No change	B-PER	listening now @user1603 437 @user477 yesterday episode !! gooooo !!! #trancefamily #fsoe437
@user1747	PROPN	O	User: No change	B-PER	@user1747 @user157 @user2383 @user1580 advantage : chookie
@user157	PROPN	O	User: No change	B-PER	@user1747 @user157 @user2383 @user1580 advantage : chookie
@user2383	PROPN	O	User: No change	B-PER	@user1747 @user157 @user2383 @user1580 advantage : chookie
@user1580	PROPN	O	User: No change	B-PER	@user1747 @user157 @user2383 @user1580 advantage : chookie
chookie	PROPN	O	X	B-ORG	@user1747 @user157 @user2383 @user1580 advantage : chookie
c++	PROPN	O	X	O	i 'm hiring - c++ developer in atlanta , ga url1626 #job
@user658	PROPN	O	User: No change	B-PER	@user658 your lucky . my kid & i are going down to sufers ( gold coast ) on 19 aug , making our own long wkend . 😀
aug	PROPN	O	PROPN	B-MISC	@user658 your lucky . my kid & i are going down to sufers ( gold coast ) on 19 aug , making our own long wkend . 😀
@user387	PROPN	O	User: No change	B-PER	@user387 anyway you can spare me a code ! been playing since the 90 's
@user72	PROPN	O	User: No change	B-PER	screen time advice for a new generation of ' digital ' parents by livingstone_s & @user72 url771 via @user768
@user768	PROPN	O	User: No change	B-PER	screen time advice for a new generation of ' digital ' parents by livingstone_s & @user72 url771 via @user768
@user2517	PROPN	O	User: No change	B-PER	thanks aaron . a pity @user2517 could n’t tell me that . #shoddy url1444
@user2306	PROPN	O	User: No change	B-PER	@user2306 heree
nation	PROPN	O	NOUN	B-MISC	rt @user271 : here 's a talented lb the hogs offered today . he definitely looks like a good fit for razorback nation 👌 #wps 🐗 url217 …
@user346	PROPN	O	User: No change	B-PER	@user346 glad you like them ill have them in all different colors soon still ca n't figure out the anemone issue hope to find a ans soon
@user1386	PROPN	O	User: No change	B-PER	@user1386 i do n't think so . kane is very good but sturridge is better . he was amazing this year considering he was injured for half of it
@user2653	PROPN	O	User: No change	B-PER	@user2653 @user2605 @user1490 is it official ?
@user2605	PROPN	O	User: No change	B-PER	@user2653 @user2605 @user1490 is it official ?
@user1490	PROPN	O	User: No change	B-PER	@user2653 @user2605 @user1490 is it official ?
@user1219	PROPN	O	User: No change	B-PER	listening to r. anthony - all is well @user1219
@user1587	PROPN	O	User: No change	B-PER	rt @user1937 : i think this is one of my fave @user1587 post . hindi maitago yung kilig eh . #aldub9thmonthsary url815
anti-apartheid	PROPN	O	NOUN	B-MISC	parole for anti-apartheid hero ’s killer ? victim ’s family says ‘ no ! ’ : ( url258 ) — the wife of a … url1121
grazia	PROPN	O	PROPN	B-MISC	rt @user2621 : 160218 kris wu yi fan for issue 241 grazia 7th year anniversary legs ... >->o url1285
@user27	PROPN	O	User: No change	B-PER	@user27 @user675 yeah i think so but you know how certain shit go yaaah i ai n't with all that other shit
@user675	PROPN	O	User: No change	B-PER	@user27 @user675 yeah i think so but you know how certain shit go yaaah i ai n't with all that other shit
woodseaves	PROPN	O	NOUN	B-ORG	offer : laptop case new ( woodseaves ) url786
mv	PROPN	O	PROPN	B-MISC	rt @user2281 : do nt act like this mv did nt make you cry !! bitch this song too ft island make me feel so deep !! revive this !! url224 …
@user1277	PROPN	O	User: No change	B-PER	rt @user1363 : @user1277 no we really are n't ahaha also i only take your nourishment ahaha it 's the healthiest bc it 's all natural ah …
men	PROPN	O	NOUN	B-MISC	rt @user1688 : we will back the men in blue till the very end for the #t20worldcup ! show your support in the comments below . url224 …
blue	PROPN	O	ADJ	O	rt @user1688 : we will back the men in blue till the very end for the #t20worldcup ! show your support in the comments below . url224 …
#t20worldcup	PROPN	O	NOUN	B-ORG	rt @user1688 : we will back the men in blue till the very end for the #t20worldcup ! show your support in the comments below . url224 …
@user32	PROPN	O	User: No change	B-PER	@user32 @user2529 doneeee
@user2529	PROPN	O	User: No change	B-PER	@user32 @user2529 doneeee
@user1028	PROPN	O	User: No change	B-PER	@user1028 hey boss , sorry i 'm late ... my theory is that all thoughts and all prayers of all languages go to satan in the mail room
trans	PROPN	O	NOUN	B-MISC	rt @user2152 : ( trans ) 160627 congratulations yixing for winning best supporting actor ( china britain film festival ) | @user2153 url0 …
@user2153	PROPN	O	User: No change	B-PER	rt @user2152 : ( trans ) 160627 congratulations yixing for winning best supporting actor ( china britain film festival ) | @user2153 url0 …
@user1024	PROPN	O	User: No change	B-PER	"@user1024 @user1467 @user1151 @user2658 wrong >> article ii , section 2 , clause 2 : "" and he shall nominate "" shall not may ."
@user1467	PROPN	O	User: No change	B-PER	"@user1024 @user1467 @user1151 @user2658 wrong >> article ii , section 2 , clause 2 : "" and he shall nominate "" shall not may ."
@user1151	PROPN	O	User: No change	B-PER	"@user1024 @user1467 @user1151 @user2658 wrong >> article ii , section 2 , clause 2 : "" and he shall nominate "" shall not may ."
@user2658	PROPN	O	User: No change	B-PER	"@user1024 @user1467 @user1151 @user2658 wrong >> article ii , section 2 , clause 2 : "" and he shall nominate "" shall not may ."
#choiceanteencipatedmovieactress	PROPN	O	PROPN	B-MISC	rt @user2172 : my #teenchoice vote for #choiceanteencipatedmovieactress is @user92 url1173
@user92	PROPN	O	User: No change	B-PER	rt @user2172 : my #teenchoice vote for #choiceanteencipatedmovieactress is @user92 url1173
@user2581	PROPN	O	User: No change	B-PER	i 'm using whatsapp+ by @user2581 for ios to add new features to whatsapp ! url734
june	PROPN	O	PROPN	B-MISC	rt @user1084 : #philly june 23 - 25 come see @user418 and i on our feature dance debut together only at @user1054 url390 …
@user418	PROPN	O	User: No change	B-PER	rt @user1084 : #philly june 23 - 25 come see @user418 and i on our feature dance debut together only at @user1054 url390 …
@user1054	PROPN	O	User: No change	B-PER	rt @user1084 : #philly june 23 - 25 come see @user418 and i on our feature dance debut together only at @user1054 url390 …
@user184	PROPN	O	User: No change	B-PER	rt @user743 : @user184 thanks for front page news saturday in @user1390 & coverage in @user1357 too . all our kids ! #autism …
saturday	PROPN	O	PROPN	B-MISC	rt @user743 : @user184 thanks for front page news saturday in @user1390 & coverage in @user1357 too . all our kids ! #autism …
@user1390	PROPN	O	User: No change	B-PER	rt @user743 : @user184 thanks for front page news saturday in @user1390 & coverage in @user1357 too . all our kids ! #autism …
@user1357	PROPN	O	User: No change	B-PER	rt @user743 : @user184 thanks for front page news saturday in @user1390 & coverage in @user1357 too . all our kids ! #autism …
#blockchain	PROPN	O	NOUN	B-MISC	rt @user452 : santander uk introduces a mobile payment app for its staff to transfer money built on the #blockchain url1416
@user869	PROPN	O	User: No change	B-PER	"@user869 "" it 's okay ... "" he sighed and hugged back . "" friendly hug . """
#mikeanddave	PROPN	O	PROPN	B-PER	rt @user2239 : watch the new trailer for #mikeanddave need wedding dates now ! in theaters july 8 . url499
july	PROPN	O	PROPN	B-MISC	rt @user2239 : watch the new trailer for #mikeanddave need wedding dates now ! in theaters july 8 . url499
@user1181	PROPN	O	User: No change	B-PER	@user1181 this is a hella cool idea , wish i was in la
@user2307	PROPN	O	User: No change	B-PER	@user2307 . i registered , but ca n't upload cv . please what 's the way out .. olapad2013@gmail.com . thanks
@user572	PROPN	O	User: No change	B-PER	@user572 @user2527 @user1492 @user2015 problem is how we relate to guns , drugs , etc more than the items themselves .
@user2527	PROPN	O	User: No change	B-PER	@user572 @user2527 @user1492 @user2015 problem is how we relate to guns , drugs , etc more than the items themselves .
@user1492	PROPN	O	User: No change	B-PER	@user572 @user2527 @user1492 @user2015 problem is how we relate to guns , drugs , etc more than the items themselves .
@user2015	PROPN	O	User: No change	B-PER	@user572 @user2527 @user1492 @user2015 problem is how we relate to guns , drugs , etc more than the items themselves .
@user43	PROPN	O	User: No change	B-PER	rt @user2139 : @user43 ms irma , you 're one of the best actresses in the philippines . thanks for loving maine & alden . #aldubtouchoflove
ai	PROPN	O	NOUN	B-MISC	rt @user977 : an emotional journey from working at a call - centre , to cern and award - winning ai research url1182 url221 …
#crainswon	PROPN	O	PROPN	B-ORG	rt @user1738 : my favorite people at today 's #crainswon event ! thank you so much spark ambassadors ! i 'm thrilled to have you here . url219 …
al	PROPN	O	PROPN	B-MISC	and who take due care of their prayer : [ al -maarij,34 ] url1128
-maarij,34	PROPN	O	PROPN	B-MISC	and who take due care of their prayer : [ al -maarij,34 ] url1128
@user1894	PROPN	O	User: No change	B-PER	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .
#satideparipa	PROPN	O	PROPN	B-ORG	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .
@user385	PROPN	O	User: No change	B-PER	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .
@user1229	PROPN	O	User: No change	B-PER	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .
@user2084	PROPN	O	User: No change	B-PER	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .
@user1459	PROPN	O	User: No change	B-PER	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .
#nvthots	PROPN	O	PROPN	B-ORG	rt @user978 : #nvthots vs. @user268 in the semifinals ! battle of the na powerhouses . watch : url1106 #ourfight url221 …
@user268	PROPN	O	User: No change	B-PER	rt @user978 : #nvthots vs. @user268 in the semifinals ! battle of the na powerhouses . watch : url1106 #ourfight url221 …
@user1849	PROPN	O	User: No change	B-PER	@user1849 can you check me out ! lem me know what you think . 3 a.m by jaytezz url1519 on #soundcloud 👾🎷🎨
