Word	Word Index	POS Label	NER Label	Tweet
@user2173	19	PROPN	O	rt @user2250 : liza soberano , we need you ! pls join and be our next miss universe ! @user2173 pag naka -1m rt to liza , sumali ka ha ! 😂😂😂
ir	2	PROPN	O	321 [ ir ] icemoon [ abstract ] url435 ° @user1827 ° #dubstep #trapmusic #dnb #edm #dance #icestep … url1174
icemoon	4	PROPN	O	321 [ ir ] icemoon [ abstract ] url435 ° @user1827 ° #dubstep #trapmusic #dnb #edm #dance #icestep … url1174
teen	1	PROPN	O	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289
choice	2	PROPN	O	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289
#choicemusicgroupmale	4	PROPN	O	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289
#superjunior	6	PROPN	O	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289
#teenchoice	8	PROPN	O	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289
#choicefandom	11	PROPN	O	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289
#elf	13	PROPN	O	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289
@user2584	0	PROPN	O	@user2584 since last night i have been pokeballess 💔 but i have like 50 now lmao
@user1128	0	PROPN	O	@user1128 yep , sounds like typical rated games .
lady	5	PROPN	O	< tweet to vote for lady gaga . #iheartawards #ladygaga #triplethreat vota na gaga
gaga	6	PROPN	O	< tweet to vote for lady gaga . #iheartawards #ladygaga #triplethreat vota na gaga
gaga	13	PROPN	O	< tweet to vote for lady gaga . #iheartawards #ladygaga #triplethreat vota na gaga
@user118	10	PROPN	O	rt @user177 : look forward to catching up at the @user118 show . our team can take you through all aspects of b2b marketing fr …
b2b	22	PROPN	O	rt @user177 : look forward to catching up at the @user118 show . our team can take you through all aspects of b2b marketing fr …
@user2361	20	PROPN	O	#bbcdp ukip ’s only councillor in wales resigns in epic letter slamming farage ’s “ political cronyism ” url794 via @user2361
#berniesanders	8	PROPN	O	rt @user2566 : the dnc is now collection #berniesanders signs inside #demsinphilly trying to silence protesters #dncleak #dncinphl url218 …
#demsinphilly	11	PROPN	O	rt @user2566 : the dnc is now collection #berniesanders signs inside #demsinphilly trying to silence protesters #dncleak #dncinphl url218 …
@user1376	0	PROPN	O	@user1376 sorry to hear you are a bit warm - which train are you on ? can you provide the 5 digit carriage no. above gangway doors ? ge
ge	28	PROPN	O	@user1376 sorry to hear you are a bit warm - which train are you on ? can you provide the 5 digit carriage no. above gangway doors ? ge
@user1056	0	PROPN	O	"@user1056 i will still post on the same soundcloud ill just put "" trillphill - song name here """
@user568	0	PROPN	O	@user568 wats up wit that card you trying set up for ur league ... is it going happen ?
#paphos	5	PROPN	O	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …
#cyprus	7	PROPN	O	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …
@user1629	17	PROPN	O	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …
@user1397	18	PROPN	O	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …
@user2178	19	PROPN	O	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …
beijos	22	PROPN	O	rt @user1460 : adeus brasil !!! thanks to all the many wonderful people i met and made me feel at home !!! beijos !! 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
@user1603	2	PROPN	O	listening now @user1603 437 @user477 yesterday episode !! gooooo !!! #trancefamily #fsoe437
@user477	4	PROPN	O	listening now @user1603 437 @user477 yesterday episode !! gooooo !!! #trancefamily #fsoe437
@user1747	0	PROPN	O	@user1747 @user157 @user2383 @user1580 advantage : chookie
@user157	1	PROPN	O	@user1747 @user157 @user2383 @user1580 advantage : chookie
@user2383	2	PROPN	O	@user1747 @user157 @user2383 @user1580 advantage : chookie
@user1580	3	PROPN	O	@user1747 @user157 @user2383 @user1580 advantage : chookie
chookie	6	PROPN	O	@user1747 @user157 @user2383 @user1580 advantage : chookie
c++	4	PROPN	O	i 'm hiring - c++ developer in atlanta , ga url1626 #job
@user658	0	PROPN	O	@user658 your lucky . my kid & i are going down to sufers ( gold coast ) on 19 aug , making our own long wkend . 😀
aug	19	PROPN	O	@user658 your lucky . my kid & i are going down to sufers ( gold coast ) on 19 aug , making our own long wkend . 😀
@user387	0	PROPN	O	@user387 anyway you can spare me a code ! been playing since the 90 's
@user72	15	PROPN	O	screen time advice for a new generation of ' digital ' parents by livingstone_s & @user72 url771 via @user768
@user768	18	PROPN	O	screen time advice for a new generation of ' digital ' parents by livingstone_s & @user72 url771 via @user768
@user2517	5	PROPN	O	thanks aaron . a pity @user2517 could n’t tell me that . #shoddy url1444
@user2306	0	PROPN	O	@user2306 heree
nation	22	PROPN	O	rt @user271 : here 's a talented lb the hogs offered today . he definitely looks like a good fit for razorback nation 👌 #wps 🐗 url217 …
@user346	0	PROPN	O	@user346 glad you like them ill have them in all different colors soon still ca n't figure out the anemone issue hope to find a ans soon
@user1386	0	PROPN	O	@user1386 i do n't think so . kane is very good but sturridge is better . he was amazing this year considering he was injured for half of it
@user2653	0	PROPN	O	@user2653 @user2605 @user1490 is it official ?
@user2605	1	PROPN	O	@user2653 @user2605 @user1490 is it official ?
@user1490	2	PROPN	O	@user2653 @user2605 @user1490 is it official ?
@user1219	8	PROPN	O	listening to r. anthony - all is well @user1219
@user1587	11	PROPN	O	rt @user1937 : i think this is one of my fave @user1587 post . hindi maitago yung kilig eh . #aldub9thmonthsary url815
anti-apartheid	2	PROPN	O	parole for anti-apartheid hero ’s killer ? victim ’s family says ‘ no ! ’ : ( url258 ) — the wife of a … url1121
grazia	11	PROPN	O	rt @user2621 : 160218 kris wu yi fan for issue 241 grazia 7th year anniversary legs ... >->o url1285
@user27	0	PROPN	O	@user27 @user675 yeah i think so but you know how certain shit go yaaah i ai n't with all that other shit
@user675	1	PROPN	O	@user27 @user675 yeah i think so but you know how certain shit go yaaah i ai n't with all that other shit
woodseaves	6	PROPN	O	offer : laptop case new ( woodseaves ) url786
mv	8	PROPN	O	rt @user2281 : do nt act like this mv did nt make you cry !! bitch this song too ft island make me feel so deep !! revive this !! url224 …
@user1277	3	PROPN	O	rt @user1363 : @user1277 no we really are n't ahaha also i only take your nourishment ahaha it 's the healthiest bc it 's all natural ah …
men	7	PROPN	O	rt @user1688 : we will back the men in blue till the very end for the #t20worldcup ! show your support in the comments below . url224 …
blue	9	PROPN	O	rt @user1688 : we will back the men in blue till the very end for the #t20worldcup ! show your support in the comments below . url224 …
#t20worldcup	16	PROPN	O	rt @user1688 : we will back the men in blue till the very end for the #t20worldcup ! show your support in the comments below . url224 …
@user32	0	PROPN	O	@user32 @user2529 doneeee
@user2529	1	PROPN	O	@user32 @user2529 doneeee
@user1028	0	PROPN	O	@user1028 hey boss , sorry i 'm late ... my theory is that all thoughts and all prayers of all languages go to satan in the mail room
trans	4	PROPN	O	rt @user2152 : ( trans ) 160627 congratulations yixing for winning best supporting actor ( china britain film festival ) | @user2153 url0 …
@user2153	21	PROPN	O	rt @user2152 : ( trans ) 160627 congratulations yixing for winning best supporting actor ( china britain film festival ) | @user2153 url0 …
@user1024	0	PROPN	O	"@user1024 @user1467 @user1151 @user2658 wrong >> article ii , section 2 , clause 2 : "" and he shall nominate "" shall not may ."
@user1467	1	PROPN	O	"@user1024 @user1467 @user1151 @user2658 wrong >> article ii , section 2 , clause 2 : "" and he shall nominate "" shall not may ."
@user1151	2	PROPN	O	"@user1024 @user1467 @user1151 @user2658 wrong >> article ii , section 2 , clause 2 : "" and he shall nominate "" shall not may ."
@user2658	3	PROPN	O	"@user1024 @user1467 @user1151 @user2658 wrong >> article ii , section 2 , clause 2 : "" and he shall nominate "" shall not may ."
#choiceanteencipatedmovieactress	7	PROPN	O	rt @user2172 : my #teenchoice vote for #choiceanteencipatedmovieactress is @user92 url1173
@user92	9	PROPN	O	rt @user2172 : my #teenchoice vote for #choiceanteencipatedmovieactress is @user92 url1173
@user2581	5	PROPN	O	i 'm using whatsapp+ by @user2581 for ios to add new features to whatsapp ! url734
june	4	PROPN	O	rt @user1084 : #philly june 23 - 25 come see @user418 and i on our feature dance debut together only at @user1054 url390 …
@user418	10	PROPN	O	rt @user1084 : #philly june 23 - 25 come see @user418 and i on our feature dance debut together only at @user1054 url390 …
@user1054	21	PROPN	O	rt @user1084 : #philly june 23 - 25 come see @user418 and i on our feature dance debut together only at @user1054 url390 …
@user184	3	PROPN	O	rt @user743 : @user184 thanks for front page news saturday in @user1390 & coverage in @user1357 too . all our kids ! #autism …
saturday	9	PROPN	O	rt @user743 : @user184 thanks for front page news saturday in @user1390 & coverage in @user1357 too . all our kids ! #autism …
@user1390	11	PROPN	O	rt @user743 : @user184 thanks for front page news saturday in @user1390 & coverage in @user1357 too . all our kids ! #autism …
@user1357	15	PROPN	O	rt @user743 : @user184 thanks for front page news saturday in @user1390 & coverage in @user1357 too . all our kids ! #autism …
#blockchain	19	PROPN	O	rt @user452 : santander uk introduces a mobile payment app for its staff to transfer money built on the #blockchain url1416
@user869	0	PROPN	O	"@user869 "" it 's okay ... "" he sighed and hugged back . "" friendly hug . """
#mikeanddave	8	PROPN	O	rt @user2239 : watch the new trailer for #mikeanddave need wedding dates now ! in theaters july 8 . url499
july	16	PROPN	O	rt @user2239 : watch the new trailer for #mikeanddave need wedding dates now ! in theaters july 8 . url499
@user1181	0	PROPN	O	@user1181 this is a hella cool idea , wish i was in la
@user2307	0	PROPN	O	@user2307 . i registered , but ca n't upload cv . please what 's the way out .. olapad2013@gmail.com . thanks
@user572	0	PROPN	O	@user572 @user2527 @user1492 @user2015 problem is how we relate to guns , drugs , etc more than the items themselves .
@user2527	1	PROPN	O	@user572 @user2527 @user1492 @user2015 problem is how we relate to guns , drugs , etc more than the items themselves .
@user1492	2	PROPN	O	@user572 @user2527 @user1492 @user2015 problem is how we relate to guns , drugs , etc more than the items themselves .
@user2015	3	PROPN	O	@user572 @user2527 @user1492 @user2015 problem is how we relate to guns , drugs , etc more than the items themselves .
@user43	3	PROPN	O	rt @user2139 : @user43 ms irma , you 're one of the best actresses in the philippines . thanks for loving maine & alden . #aldubtouchoflove
ai	20	PROPN	O	rt @user977 : an emotional journey from working at a call - centre , to cern and award - winning ai research url1182 url221 …
#crainswon	9	PROPN	O	rt @user1738 : my favorite people at today 's #crainswon event ! thank you so much spark ambassadors ! i 'm thrilled to have you here . url219 …
al	10	PROPN	O	and who take due care of their prayer : [ al -maarij,34 ] url1128
-maarij,34	11	PROPN	O	and who take due care of their prayer : [ al -maarij,34 ] url1128
@user1894	6	PROPN	O	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .
#satideparipa	9	PROPN	O	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .
@user385	11	PROPN	O	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .
@user1229	13	PROPN	O	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .
@user2084	15	PROPN	O	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .
@user1459	17	PROPN	O	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .
#nvthots	3	PROPN	O	rt @user978 : #nvthots vs. @user268 in the semifinals ! battle of the na powerhouses . watch : url1106 #ourfight url221 …
@user268	5	PROPN	O	rt @user978 : #nvthots vs. @user268 in the semifinals ! battle of the na powerhouses . watch : url1106 #ourfight url221 …
@user1849	0	PROPN	O	@user1849 can you check me out ! lem me know what you think . 3 a.m by jaytezz url1519 on #soundcloud 👾🎷🎨
#soundcloud	20	PROPN	O	@user1849 can you check me out ! lem me know what you think . 3 a.m by jaytezz url1519 on #soundcloud 👾🎷🎨
cdt	11	PROPN	O	severe thunderstorm warning for dickinson county in ks until 10:00 pm cdt . #kswx
bx250	1	PROPN	O	carvin bx250 250 w micro bass guitar amp amplifier head / compressor 3.2 lbs new url1319 url859
w	3	PROPN	O	carvin bx250 250 w micro bass guitar amp amplifier head / compressor 3.2 lbs new url1319 url859
gog	16	PROPN	O	starting today , it will be possible to import some of your steam games into your gog library url543
@user427	12	PROPN	O	kills me i wo n't be seeing this tomorrow in tupelo 😭 @user427 url1274
3d	1	PROPN	O	pre-colord 3d puzzles shark #teachers #homeschool url1148 url1149
@user1332	0	PROPN	O	@user1332 when u realize hillary belongs in jail - warren is nt native american - & u cant keep your plan w/ obamacare url1508
@user2280	3	PROPN	O	rt @user1284 : @user2280 // nope haha . ca n't think of one tho !
@user362	0	PROPN	O	@user362 @user1816 goals
@user1816	1	PROPN	O	@user362 @user1816 goals
stattrak	4	PROPN	O	rt @user2523 : #csgogiveaway stattrak karambit rt + like + follow @user2523 + @user250 enter here : url863 url219 …
karambit	5	PROPN	O	rt @user2523 : #csgogiveaway stattrak karambit rt + like + follow @user2523 + @user250 enter here : url863 url219 …
@user2523	11	PROPN	O	rt @user2523 : #csgogiveaway stattrak karambit rt + like + follow @user2523 + @user250 enter here : url863 url219 …
@user250	13	PROPN	O	rt @user2523 : #csgogiveaway stattrak karambit rt + like + follow @user2523 + @user250 enter here : url863 url219 …
@user1925	23	PROPN	O	rt @user1410 : what do these kenyan girls do when they do n't have transportation to school ? they bike . url487 via @user1925 …
@user1083	9	PROPN	O	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …
@user2417	10	PROPN	O	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …
@user1974	11	PROPN	O	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …
@user791	12	PROPN	O	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …
@user2146	13	PROPN	O	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …
@user605	14	PROPN	O	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …
#lindaikeji	0	PROPN	O	#lindaikeji post - wendy williams thinks beyonce and jay z paid rachel roy for the cheating … url229 url1196
#christmas	1	PROPN	O	this #christmas support a band that supports our #military and #veterans . visit url226 #pjnet #rednationrising #tcot
@user530	3	PROPN	O	rt @user2300 : @user530 congratulations pita ji 🙏 thanks for the blessings papa ji 🙏 #300daysofmsg2
tiffachat	4	PROPN	O	rt @user1355 : [ tiffachat ] stephanieyoungh ' talk 🎵 ' url628
ft	3	PROPN	O	rt @user1701 : ft island - i hope ( 2009 ) url1510
@user1321	0	PROPN	O	@user1321 @user2526 probably . he is n't a nice person . <3
@user2526	1	PROPN	O	@user1321 @user2526 probably . he is n't a nice person . <3
@user1260	3	PROPN	O	rt @user1920 : @user1260 @user2624 it 's shiny ntrl
@user2624	4	PROPN	O	rt @user1920 : @user1260 @user2624 it 's shiny ntrl
christmas	9	PROPN	O	rt @user2362 : farmall heart of the holidays tabletop christmas tree with lights and motion url1087 #holiday #gifts
#cheo’s	5	PROPN	O	#volunteers are key members of #cheo’s one team – helping kids and families be their healthiest #nvw2016 url1387
@user2092	0	PROPN	O	@user2092 is n't it funny how that always seems to work
#iran	3	PROPN	O	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …
#syria	5	PROPN	O	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …
#no2rouhani	7	PROPN	O	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …
#austria	10	PROPN	O	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …
@user2011	12	PROPN	O	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …
@user18	13	PROPN	O	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …
@user1276	14	PROPN	O	rt @user619 : #iran - #syria : #no2rouhani rally in #austria url289 @user2011 @user18 @user1276 url219 …
#iceland	5	PROPN	O	"rt @user604 : 11 ways #iceland is "" cool "" 😎 url1312 url549"
@user323	0	PROPN	O	@user323 it 's okay and i love it . 😍
r&b	4	PROPN	O	rt @user428 : real r&b url143
@user1523	3	PROPN	O	happy birthday bae @user1523 😘
@user925	0	PROPN	O	@user925 that is worrying . can you try another atm as others are working . please accept my apologies for the inconvenience caused .
@user1791	4	PROPN	O	rt @user2237 : #wfas2016 @user1791 is kicking off the workshop , starting your first 100 days #hranalytics url1447
@user70	3	PROPN	O	rt @user2041 : @user70 happy birthday man ! let 's hit up the gym sometime
@user660	5	PROPN	O	rt @user1157 : happy birthday @user660 ! url1209
@user2046	0	PROPN	O	@user2046 further you do the swedish social security reform of 1990 : semi-fully funded ( automatic balancer ) , semi-privatized @user2242
@user2242	20	PROPN	O	@user2046 further you do the swedish social security reform of 1990 : semi-fully funded ( automatic balancer ) , semi-privatized @user2242
@user317	0	PROPN	O	@user317 we sure did . came out , and said it was n't bad enough , despite the fact we saw sparking . wish i was in a #groundtosky zone .
